object_id,sum_population,timeperiod
09-153-00802,723838.0625,2021
09-154-00803,1190534.1875,2021
09-154-00804,1115499.6875,2021
09-154-00805,880584.4375,2021
09-154-00806,862712.0625,2021
09-154-00807,709498.3125,2021
09-154-00808,742122.3125,2021
09-155-00809,885080.71875,2021
09-155-00810,597430.78125,2021
09-155-00811,1479821.1875,2021
09-155-00812,783386.25,2021
09-155-00813,1131700.25,2021
09-156-00814,858091.96875,2021
09-156-00815,878806.96875,2021
09-156-00816,939767.84375,2021
09-156-00817,566124.53125,2021
09-156-00818,406910.671875,2021
09-157-00819,467053.953125,2021
09-157-00820,488738.875,2021
09-157-00821,4281643.875,2021
09-157-00822,694471.5625,2021
09-158-00823,562451.5625,2021
09-158-00825,999306.40625,2021
09-158-00826,595876.4375,2021
09-158-00827,342680.78125,2021
09-158-00828,366375.75,2021
09-158-00829,591901.71875,2021
09-159-00830,775620.78125,2021
09-159-00831,185124.1796875,2021
09-159-00832,1222694.5625,2021
09-160-00833,949954.96875,2021
09-160-00834,513407.96875,2021
09-160-00835,507714.90625,2021
09-161-00836,258269.28125,2021
09-161-00837,137923.74609375,2021
09-161-00838,703200.9375,2021
09-161-00839,599445.59375,2021
09-161-00840,175239.4765625,2021
09-162-00841,829681.46875,2021
09-162-00842,814006.78125,2021
09-163-00843,354894.171875,2021
09-163-00844,324463.140625,2021
09-163-00845,646741.0625,2021
09-163-00846,414044.78125,2021
09-163-00847,296366.09375,2021
09-164-00848,506348.765625,2021
09-164-00849,3843481.875,2021
09-164-00850,630911.78125,2021
09-165-00851,374631.890625,2021
09-165-00852,323075.125,2021
09-165-00853,437306.28125,2021
09-165-00854,471868.8125,2021
09-165-00855,318681.828125,2021
09-166-00856,262772.9140625,2021
09-166-00857,266002.359375,2021
09-166-00858,241872.21875,2021
09-166-00859,451762.4375,2021
09-166-00860,1000267.4375,2021
09-167-00861,417819.265625,2021
09-167-00862,624380.71875,2021
09-167-00863,484717.734375,2021
09-168-00864,445351.4375,2021
09-168-00865,281928.625,2021
09-168-00866,174957.234375,2021
09-168-00867,361387.890625,2021
09-169-00868,385937.4375,2021
09-169-00869,196958.125,2021
09-169-00870,507792.203125,2021
09-170-00871,793143.75,2021
09-170-00872,567612.40625,2021
09-170-00873,391105.6875,2021
09-170-00874,355123.84375,2021
09-171-00875,927499.53125,2021
09-171-00876,369237.953125,2021
09-172-00877,850621.65625,2021
09-172-00878,1294031.4375,2021
09-172-00879,929207.53125,2021
09-173-00880,323306.90625,2021
09-173-00881,1108652.6875,2021
09-173-00882,1262487.9375,2021
09-173-00883,828676.3125,2021
09-173-00884,395160.828125,2021
09-174-00885,600293.28125,2021
09-174-00886,729571.65625,2021
09-174-00887,689026.78125,2021
09-175-00888,878280.59375,2021
09-175-00889,1054326.21875,2021
09-175-00890,1677331.3125,2021
09-175-00891,487512.25,2021
09-175-00892,801810.75,2021
09-175-00893,1105421.34375,2021
09-175-00894,760657.5,2021
09-175-00895,456479.859375,2021
09-176-00896,697106.875,2021
09-176-00897,366869.203125,2021
09-176-00898,1159004.375,2021
09-176-00899,380124.140625,2021
09-176-00900,524451.421875,2021
09-176-00901,754313.96875,2021
09-177-00902,559080.34375,2021
09-177-00903,586438.0625,2021
09-177-00904,489155.859375,2021
09-177-00905,914664.53125,2021
09-177-00906,600791.0,2021
09-178-00907,742857.875,2021
09-178-00908,524065.09375,2021
09-178-00909,662761.6875,2021
09-178-00910,662273.3125,2021
09-178-00911,371497.3125,2021
09-179-00915,1055919.9375,2021
09-179-00916,507146.40625,2021
09-179-00917,510944.609375,2021
09-179-00918,475708.046875,2021
09-179-06868,229939.6875,2021
09-180-00919,1502805.5,2021
09-180-00920,739831.5625,2021
09-180-00921,1032279.4375,2021
09-180-00922,983538.65625,2021
09-181-00923,869228.5625,2021
09-181-00924,556824.9375,2021
09-182-00925,826410.25,2021
09-182-00926,949706.8125,2021
09-182-00927,854498.34375,2021
09-183-00928,1446048.5625,2021
09-183-00929,1102039.28125,2021
09-183-00930,843487.84375,2021
09-183-00931,754011.21875,2021
09-184-00932,524006.234375,2021
09-184-00933,828358.03125,2021
09-184-00934,779011.875,2021
09-184-00935,640233.1875,2021
09-184-00936,668770.6875,2021
09-185-00937,427351.90625,2021
09-185-00938,1055828.96875,2021
09-185-00939,1039022.4375,2021
09-185-00940,240862.8515625,2021
09-186-00941,607452.8125,2021
09-186-00942,835663.65625,2021
09-186-00943,583906.125,2021
09-187-00944,674799.1875,2021
09-187-00945,747221.15625,2021
09-187-00946,605028.59375,2021
09-187-00947,1416208.5624999923,2021
09-188-00948,549116.09375,2021
09-188-00949,462239.3125,2021
09-188-00950,1872468.5,2021
09-188-00951,531135.5,2021
09-188-00952,490442.234375,2021
09-188-00953,639924.3125,2021
09-188-00954,590090.125,2021
09-189-00956,1122428.5,2021
09-189-00957,712226.71875,2021
09-189-00958,1077246.71875,2021
09-189-01020,1465366.75,2021
09-190-00959,1389500.0625,2021
09-190-00960,471291.921875,2021
09-190-00961,381184.734375,2021
09-190-00962,595312.1875,2021
09-190-00963,497668.203125,2021
09-191-00964,504871.21875,2021
09-191-00965,990794.3125,2021
09-191-00966,1131402.0625,2021
09-191-00967,700646.625,2021
09-191-00968,763443.46875,2021
09-191-00969,700794.53125,2021
09-191-00970,463726.78125,2021
09-192-00971,534689.375,2021
09-192-00972,498514.484375,2021
09-192-00973,938893.15625,2021
09-192-00974,561803.375,2021
09-193-00975,436466.984375,2021
09-193-00976,482007.4375,2021
09-193-00977,621899.9375,2021
09-193-00978,1056544.0,2021
09-193-00979,804129.5,2021
09-193-00980,353643.265625,2021
09-194-00981,856196.875,2021
09-194-00982,469902.34375,2021
09-194-00983,951449.78125,2021
09-194-00984,1152898.5625,2021
09-194-00985,867084.1875,2021
09-194-00986,754978.375,2021
09-195-00987,714438.03125,2021
09-195-00988,688122.40625,2021
09-195-00989,1000568.96875,2021
09-195-00990,1059901.5625,2021
09-195-00991,778599.90625,2021
09-196-00992,774296.0625,2021
09-196-00993,946034.9375,2021
09-196-00994,494923.75,2021
09-197-00995,776719.375,2021
09-197-00996,3603483.75,2021
09-198-00997,551194.25,2021
09-198-00998,770911.375,2021
09-198-00999,511048.953125,2021
09-199-01000,1517055.5625,2021
09-199-01001,476053.734375,2021
09-199-01002,299300.25,2021
09-199-01003,895115.40625,2021
09-200-01004,325489.796875,2021
09-200-01005,1166899.0625,2021
09-200-01006,811276.78125,2021
09-201-01007,569024.34375,2021
09-201-01008,1155618.25,2021
09-201-01009,373811.453125,2021
09-202-01010,745213.8125,2021
09-202-01011,296938.65625,2021
09-202-01012,616200.53125,2021
09-704-00706,648230.53125,2021
09-704-00707,746135.6875,2021
09-705-00740,1345528.1875,2021
09-705-00741,545258.1875,2021
09-706-00824,706732.125,2021
09-706-00912,610484.71875,2021
09-706-00913,495991.03125,2021
09-706-00914,551606.140625,2021
09-754-00721,1283059.625,2021
09-754-00722,905630.8125,2021
09-754-00778,670438.875,2021
