object_id,Repair and Restoration_tenders_awarded_value
09-135-00719,5166668.27
09-137-00730,707412.12
09-141-00743,1000389.56
09-145-00764,5602201.53
09-146-00766,2119388.91
09-148-00775,38726507.31
09-154-00804,2324741.0
09-154-00808,1917088.9
09-168-00864,320050.0
09-171-00876,3351017.0
09-172-00878,15095684.67
09-172-00879,3368700.0
09-173-00881,7581280.0
09-173-00882,3822000.0
09-173-00883,924623.03
09-174-00885,3828653.0
09-175-00891,139310.0
09-175-00894,3528107.37
09-176-00897,3937280.0
09-176-00900,1972560.0
09-179-00917,1133378.9
09-185-00939,764940.0
09-191-00966,8569886.84
09-193-00978,14642600.0
09-194-00984,27693291.119999997
09-198-00997,14967689.4
09-199-01000,14448706.3
09-202-01010,15861293.12
09-704-00707,2912119.14
