Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",06/SE-VII/2019-20,2019_UPIDC_414483_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,18-Dec-2019 03:25 PM,14-Jan-2020 04:00 PM,18-Dec-2019 03:25 PM,14-Jan-2020 12:00 PM,NA ,NA ,18-Dec-2019 03:25 PM,14-Jan-2020 12:00 PM,25-Jan-2020 04:30 PM,"1,13,000",No,fixed,,E.E. Lucknow Division Sharda Canal,Lucknow,1.0,FDR - Fixed Deposit,"2,354",E.E. Lucknow Division Sharda Canal,Lucknow,No,Superintending Engineer,"VII Circle Irrigation Works, Sarojini Naidu Marg, Lucknow",Patch Repair work of Pucca Road on Left Bank of Gudha Dy from Km 0.000 to Km 18.200 (Lot-02),Patch Repair work of Pucca Road on Left Bank of Gudha Dy from Km 0.000 to Km 18.200 (Lot-02),Please refer Tender documents. ,NA ,"56,50,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Raibareli,229308.0,NA ,NA ,NA ,Lucknow,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",06/SE-VII/2019-20,2019_UPIDC_414483_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,18-Dec-2019 03:25 PM,14-Jan-2020 04:00 PM,18-Dec-2019 03:25 PM,14-Jan-2020 12:00 PM,NA ,NA ,18-Dec-2019 03:25 PM,14-Jan-2020 12:00 PM,25-Jan-2020 04:30 PM,"1,13,000",No,fixed,,E.E. Lucknow Division Sharda Canal,Lucknow,1.0,FDR - Fixed Deposit,"2,354",E.E. Lucknow Division Sharda Canal,Lucknow,No,Superintending Engineer,"VII Circle Irrigation Works, Sarojini Naidu Marg, Lucknow",Patch Repair work of Pucca Road on Left Bank of Gudha Dy from Km 0.000 to Km 18.200 (Lot-02),Patch Repair work of Pucca Road on Left Bank of Gudha Dy from Km 0.000 to Km 18.200 (Lot-02),Please refer Tender documents. ,NA ,"56,50,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Raibareli,229308.0,NA ,NA ,NA ,Lucknow,No ,No,15-Feb-2020,"INR 4,644,150",60.0,Rajendra Jain,14-Feb-2020 05:26 PM,shinghDOS.pdf (298.00 KB),1.0,1542207.0,M/S Singh Construction,INR,"4,644,150",1.0,1543884.0,MANOHAR LAL AND CO,14-Jan-2020 09:15 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jan-2020 03:37 PM,Finance,Summary uploadad,Rajendra Jain,27-Jan-2020 01:45 PM,finance_604818.pdf,BOQ Comparative Chart,Rajendra Kumar Jain,Internal,EE LDSC Lucknow,Rajendra Jain,27-Jan-2020 03:16 PM,finsummary_604818.pdf (145.70 KB),1.0,1542207.0,M/S Singh Construction,4644150.0,1.0,Technical,Summary Uploaded,Rajendra Jain,25-Jan-2020 03:37 PM,technical_604818.pdf,Rajendra Kumar Jain,Internal,"E.E., L.D.S.C. Lucknow",Rajendra Jain,25-Jan-2020 03:50 PM,25-Jan-2020 04:30 PM,techsummary_604818.pdf (1450.22 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Finance/BoQ,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance/BoQ,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1545830.0,Ms Brijesh Kumar Singh,14-Jan-2020 10:59 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jan-2020 03:37 PM,,,,,,,,,,,,,2.0,1545262.0,PARAMJEET SINGH,4655182.4,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1545858.0,M/s Maheshwari Construction and Developers,14-Jan-2020 11:30 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jan-2020 03:37 PM,,,,,,,,,,,,,3.0,1545875.0,M/S TIWARI AND COMPANY,5100350.0,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1542207.0,M/S Singh Construction,11-Jan-2020 12:19 PM,Accepted-AOC,L1,14-Feb-2020 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1545435.0,M/S SINGH CONSTRUCTION,13-Jan-2020 09:47 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jan-2020 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1544801.0,M/S THAKUR TRADERS,13-Jan-2020 04:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jan-2020 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1545875.0,M/S TIWARI AND COMPANY,14-Jan-2020 11:45 AM,Rejected-AOC,L3,14-Feb-2020 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1545262.0,PARAMJEET SINGH,14-Jan-2020 11:05 AM,Rejected-AOC,L2,14-Feb-2020 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_UPIDC_414483_2,06/SE-VII/2019-20,Patch Repair work of Pucca Road on Left Bank of Gudha Dy from Km 0.000 to Km 18.200 (Lot-02)
