Tender ID,Tender ID.1,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Scheme,month,Season,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,Published Date.1
2025_UPIDC_1079911_33,,02/E.E/2025-26,Silt clearance of Rajpalpur minor from km 0.000 to 2.950 Jyuni minor from km 0.00 to 3.420 and Kanasi minor from km 0.00 to 3.820 km for year 2025-26,Silt clearance of Rajpalpur minor from km 0.000 to 2.950 Jyuni minor from km 0.00 to 3.420 and Kanasi minor from km 0.00 to 3.820 km for year 2025-26,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,01-Nov-2025 01:00 PM,NA ,90.0,No ,No,Online,07-Nov-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||ID, farrukhabad",FARRUKHABAD,209625.0,2.0,,M/S EKTA CONSTRUCTION,"163,269.24",Accepted-AOC,15-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||ID, farrukhabad",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1079911_27,,02/E.E/2025-26,Silt Clearance of Rudayan Minor from km. 0.000 to 6.230 and Vijaypur Minor from km. 0.000 to 3.32 for the Year 2025-26,Silt Clearance of Rudayan Minor from km. 0.000 to 6.230 and Vijaypur Minor from km. 0.000 to 3.32 for the Year 2025-26,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,25-Oct-2025 11:00 AM,NA ,90.0,No ,No,Online,31-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||ID, farrukhabad",FARRUKHABAD,209625.0,2.0,,M/S EKTA CONSTRUCTION,"168,196.55",Accepted-AOC,14-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||ID, farrukhabad",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1086698_11,,04/AE-IV/2025-26,Earth Work in Silt Clearance/Scraping of Anaura Mr. from Km. 0.000 to Km. 2.400 and Nevarahi Mr. from Km. 0.000 to Km. 2.300,Silt Clearance/Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,07-Nov-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"1,00,000",ANAND CONSTRUCTION,"63,552.2",Accepted-AOC,06-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1083668_64,,01/EE/2025-26,Silt Clearance/Scraping work of Gulriha Mr. (km 0.00 to 5.800),Silt Clearance/Scraping work of Gulriha Mr. (km 0.00 to 5.800),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,14-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",Tulsipur Balrampur,271210.0,2.0,"1,38,000",M/S ANAND KUMAR,"137,008.18",Accepted-AOC,06-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1083668_58,,01/EE/2025-26,Silt Clearance/Scraping work of Sonpur Mr. (km 0.00 to 5.200),Silt Clearance/Scraping work of Sonpur Mr. (km 0.00 to 5.200),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,14-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",Tulsipur Balrampur,271210.0,2.0,"1,31,000",AMRENDRA KUMAR TRIPATHI,"125,878.19",Accepted-AOC,05-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1083178_12,,05/AE-1/2025-26,Earth work in silt clearance/Scarping of Gorari Mr. form km 0.000 km 4.270,Earth work in silt clearance/Scarping of Gorari Mr. form km 0.000 km 4.270,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"1,06,000",M/S DHARMENDRA KUMAR THEKEDAR,"106,474.72",Accepted-AOC,22-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1087895_11,,03/E.E/2025-26,Estimate for Silt clearance of Rangauli Dy from km 0.000 to7.200,Estimate for Silt clearance of Rangauli Dy from km 0.000 to7.200,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,03-Nov-2025 09:00 AM,NA ,15.0,No ,No,Online,11-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",pratapgarh,230001.0,2.0,"2,73,000",ANURUDDHA KUMAR MISHRA,"197,087",Accepted-AOC,18-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1084460_21,,01/EE/2025-26,Earth work in silt clearance/Scarping of Gaur Dy form km 0.000 km 6.800,Earth work in silt clearance/Scarping of Gaur Dy form km 0.000 km 6.800,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"3,24,000",M/S ANAND KUMAR,"323,660.88",Accepted-AOC,02-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1079911_25,,02/E.E/2025-26,Silt Clearance of Hotepur Minor from km 0.000 to 4.830 and Katiya Minor from km. 0.000 to 6.130 for Year 2025-26,Silt Clearance of Hotepur Minor from km 0.000 to 4.830 and Katiya Minor from km. 0.000 to 6.130 for Year 2025-2,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,25-Oct-2025 11:00 AM,NA ,90.0,No ,No,Online,31-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||ID, farrukhabad",FARRUKHABAD,209625.0,2.0,,M/S EKTA CONSTRUCTION,"207,062.63",Accepted-AOC,14-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||ID, farrukhabad",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1082147_55,,03/EE/2025-26,SILT CLEARENCE FROM KM. 0.000 TO 4.650 OF DAMODARJOT MR. AND KM. 0.000 TO 5.200 OF RAMGAON MR. AND KM. 0.000 TO 2.400 OF BALDIPURVA MR.,SILT CLEARENCE FROM KM. 0.000 TO 4.650 OF DAMODARJOT MR. AND KM. 0.000 TO 5.200 OF RAMGAON MR. AND KM. 0.000 TO 2.400 OF BALDIPURVA MR.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Oct-2025 09:00 AM,NA ,90.0,No ,No,Online,29-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",Bahraich,271801.0,2.0,"2,71,000",M/S G N CONSTRUCTION,"209,192.1",Accepted-AOC,26-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Repair and Restoration,{'mr': 6},
2025_UPIDC_1082915_7,,03/EE/2025-2026,Re Tender Lot No 01 Estimate for silt clearance of Pausra dy. From Km 13.700 to 17.000 AND Scraping work from Km 17.000 to Km 32.000,Silt clearance of Pausra dy. From Km 13.700 to 17.000 and Scraping work from Km 17.000 to Km 32.000,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,12-Nov-2025 04:10 PM,NA ,90.0,No ,No,Online,18-Nov-2025 12:15 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||ID, faizabad",AYODHYA,224001.0,2.0,,M/S- S. CONSTRUCTION,"609,328",Accepted-AOC,06-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||ID, faizabad",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1086402_23,,04/AE-III/2025-26,Earth Work in Silt Clearance/Scraping of Ladanpur Mr. from Km. 0.000 to Km. 1.000 and Km. 1.000 to Km. 3.200,Silt Clearance/Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,06-Nov-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"58,000",arvind kumar yadav,"61,183",Accepted-AOC,12-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 1},
2025_UPIDC_1086698_12,,04/AE-IV/2025-26,Earth Work in Silt Clearance/Scraping of Unaji Mr. from Km. 0.000 to Km. 3.900 and Unchaganw Mr. from Km. 0.000 to Km. 0.900,Silt Clearance/Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,07-Nov-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"1,00,000",ANAND CONSTRUCTION,"55,130",Accepted-AOC,06-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1079112_25,,01/S.S.K-51/2025-26,"SILT CLEARANCE/SCRAPING OF KHANAPUR MINOR FROM KM 0.000 TO KM 1.800, SONARI MINOR FROM KM 0.000 TO 2.451 and CHIRA MINOR FROM KM 0.000 TO 6.531","SILT CLEARANCE/SCRAPING OF KHANAPUR MINOR FROM KM 0.000 TO KM 1.800, SONARI MINOR FROM KM 0.000 TO 2.451 and CHIRA MINOR FROM KM 0.000 TO 6.531",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2025 03:00 PM,NA ,90.0,No ,No,Online,06-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 51 Pratapgarh",Pratapgarh,230001.0,2.0,"2,99,000",M/S AMAR NATH VERMA CONTRACTOR,"224,692.59",Accepted-AOC,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 51 Pratapgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1081481_10,,01/EE/2025-26,Silt Clearance/Scraping between Km. 8.000 to Km. 20.000 of Utraula Dy.,Silt Clearance/Scraping between Km. 8.000 to Km. 20.000 of Utraula Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,11-Oct-2025 04:00 PM,NA ,90.0,No ,No,Online,24-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",Balrampur,271201.0,2.0,"5,73,000",M/S ANAND KUMAR,"369,569.53",Accepted-AOC,22-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Others,,
2025_UPIDC_1081481_14,,01/EE/2025-26,Silt Clearance/Scraping of Bhagautapur Mr. between Km. 0.000 to Km. 8.900,Silt Clearance/Scraping of Bhagautapur Mr. between Km. 0.000 to Km. 8.900,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,27-Oct-2025 09:00 AM,NA ,90.0,No ,No,Online,03-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",Balrampur,271201.0,2.0,"2,38,000",DEV CONTRACTOR,"171,447.24",Accepted-AOC,22-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1083178_9,,05/AE-1/2025-26,Earth work in silt clearance/Scarping of Ekgharwa Mr. form km 0.000 km 6.410,Earth work in silt clearance/Scarping of Ekgharwa Mr. form km 0.000 km 6.410,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"1,65,000",Amar Singh,"163,618",Accepted-AOC,31-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1082729_8,,01/E.E/2025-26,silt clearance of Nera minor from k.m 0.000 to km 9.000,silt clearance of Nera minor from k.m 0.000 to km 9.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,15-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,24-Oct-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",mainpuri,205001.0,2.0,"2,38,000",KUSUM YADAV,"148,199.78",Accepted-AOC,26-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
